Befolkningens højest fuldførte uddannelse (15-69 år) efter
bopælsområde, køn, alder, herkomst, højest fuldførte uddannelse og tid

" ,"" "","" "","" "","" "",""2020"",""2021"",""2022"",""2023"",""2024"""
Hele landet
" ,""Mænd"""
" ,"" "",""20-24 år"""
" ,"" "","" "",""Personer med dansk oprindelse"""
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",245,300,365,430,505"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",5,6,7,9,8"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",1,1,2,4,2"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",4,3,3,3,2"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",66,86,89,103,109"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",2,1,1,1,1"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",16,13,58,38,38"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",197,228,251,275,310"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",0,0,0,0,0"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",46,51,56,65,72"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",6,7,9,10,13"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",18,23,27,26,30"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",108,126,127,136,147"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",9,13,25,30,29"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",0,0,0,0,0"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",1,0,0,0,1"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",9,8,6,8,15"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",0,0,1,0,3"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",807,1003,1148,1345,1596"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",9,14,18,20,26"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",55,73,81,86,102"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",13,15,17,12,11"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",40,57,72,104,141"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",402,500,553,638,727"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",164,185,211,260,329"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",2,3,3,2,4"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",1,3,4,4,9"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",108,141,176,203,235"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",13,12,13,16,12"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",26,30,43,44,40"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",0,1,1,1,1"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",3,3,4,5,5"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",4,5,8,6,6"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",1,1,1,1,1"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",6,9,14,17,13"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",1,0,0,0,0"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",10,11,14,13,13"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",1,0,1,1,1"
" ,"" "",""35-39 år"""
" ,"" "","" "",""Personer med dansk oprindelse"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,27,38,46"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",23,28,31,35,22"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",98,98,80,89,79"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",0,1,2,3,2"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",84,84,78,86,77"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",14,13,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",8714,8759,8724,8760,9031"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",92,100,95,85,69"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",559,562,557,563,596"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",44,43,34,25,30"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",2868,2937,2939,2969,3060"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",3186,3105,3067,3106,3257"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",261,279,290,312,330"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",224,216,226,234,230"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",96,108,116,116,135"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",23,26,32,31,32"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",1342,1353,1320,1260,1218"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",19,30,48,59,74"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",16976,17760,18781,19916,21252"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",5423,5492,5757,5996,6414"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",765,825,898,932,1036"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",12,9,4,3,2"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",255,268,329,351,371"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",2502,2684,2866,3103,3326"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",41,44,47,47,45"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",6010,6346,6662,7141,7575"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",1,1,4,2,3"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",86,91,106,102,114"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",94,103,98,109,136"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",302,289,258,241,226"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",1090,1188,1323,1460,1607"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",354,371,380,370,340"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",41,49,49,59,57"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",2930,2957,3001,3185,3399"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",2,3,3,9,12"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",888,877,882,927,967"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",199,199,189,189,209"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",451,427,440,472,541"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",1178,1211,1197,1250,1288"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",154,187,228,278,316"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",4,5,8,7,7"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",18,20,20,23,23"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",33,27,34,29,30"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",3,1,0,1,6"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",19520,20319,21246,22668,24110"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",422,440,433,465,496"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",3195,3265,3361,3572,3694"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",764,749,748,767,774"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",1910,2055,2184,2412,2686"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",8246,8558,9002,9587,10230"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",3469,3763,3963,4180,4387"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",34,43,51,55,71"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",239,243,254,279,314"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",1125,1131,1196,1298,1400"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",86,37,11,4,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",30,35,43,49,58"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",2181,2214,2199,2202,2248"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",128,129,129,119,120"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",45,41,42,43,56"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",488,503,500,492,489"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",225,236,224,224,236"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",644,654,649,665,658"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",77,77,76,73,72"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",566,565,566,572,603"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",8,9,13,14,14"
" ,"" "","" "",""Indvandrere"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,2,7,8"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",4075,4443,4799,4796,4556"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",64,69,66,71,64"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",23,27,25,24,24"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",40,42,41,47,40"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",1,0,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",2014,2228,2447,2858,3021"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",19,21,17,16,14"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",103,105,95,97,88"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",7,5,3,2,2"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",208,241,259,275,284"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",226,239,235,241,251"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",33,29,24,26,23"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",18,14,15,9,8"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",6,7,5,4,3"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",10,14,18,19,21"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",40,36,43,39,42"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",1344,1517,1733,2130,2285"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",6104,6790,8178,7867,8217"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",204,223,239,272,302"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",37,34,44,59,62"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",36,35,34,38,48"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",237,275,313,362,414"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",2,4,4,5,7"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",625,664,721,781,879"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",5,4,2,5,6"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",5,3,3,4,4"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",9,13,18,17,17"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",168,160,160,174,177"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",4,4,2,1,3"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",4772,5371,6638,6149,6298"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",363,379,418,1739,2222"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",0,0,0,0,0"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",57,62,67,66,64"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",17,19,16,14,15"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",24,24,25,39,51"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",104,113,121,121,128"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",18,18,20,26,25"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",0,0,0,0,0"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",2,1,0,0,0"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",8,7,9,14,10"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",133,135,160,1459,1929"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",8212,8586,9081,9506,9679"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",17,20,19,16,18"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",189,197,204,212,229"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",88,93,99,126,151"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",186,235,267,289,307"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",729,849,923,1014,1135"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",700,789,884,990,1112"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",9,9,8,12,14"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",66,78,83,88,77"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",334,341,353,389,406"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",5894,5975,6241,6370,6230"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",2124,2214,2463,2588,2942"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",15,16,15,13,15"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",11,17,24,25,28"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",114,131,134,152,167"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",39,39,45,41,44"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",360,412,434,431,427"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",65,69,61,65,62"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",107,127,137,128,146"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",1413,1403,1613,1733,2053"
" ,"" "","" "",""Efterkommere"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,1,1,1"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",2,3,7,13,5"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",2,2,4,10,13"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",2,2,3,7,8"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",0,0,1,3,5"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",0,0,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",192,203,243,281,343"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",16,17,21,22,21"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",16,17,17,16,22"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",83,90,109,126,153"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",42,45,57,77,93"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",6,9,8,11,15"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",1,0,0,0,0"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",2,1,1,2,2"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",25,23,21,22,28"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",1,1,9,5,9"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",353,389,494,596,741"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",101,109,138,170,213"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",5,9,9,17,21"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",6,7,8,11,9"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",64,68,83,116,160"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",133,143,163,202,240"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",0,0,1,2,4"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",0,0,0,0,2"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",1,2,2,1,2"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",28,36,39,46,55"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",4,4,3,2,2"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",11,11,48,29,33"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",76,83,97,121,147"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",0,0,0,0,0"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",20,22,26,30,32"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",2,3,2,3,4"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",7,7,6,9,13"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",42,46,56,71,84"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",4,3,5,6,9"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",0,0,0,0,0"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",0,0,1,1,1"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",0,0,0,0,0"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",1,2,1,1,4"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",375,412,519,612,698"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",3,3,2,5,6"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",39,46,52,52,59"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",11,9,9,12,12"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",24,19,21,27,33"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",189,199,254,294,348"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",65,83,103,129,135"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",1,1,1,1,0"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",0,0,2,2,2"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",40,46,57,67,90"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",3,6,18,23,13"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",22,24,24,27,39"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",0,1,1,1,1"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",0,1,1,1,2"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",5,5,5,4,3"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",1,1,1,1,0"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",7,3,3,4,7"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",0,1,1,1,1"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",7,10,12,12,19"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",2,2,0,3,6"
" ,""Kvinder"""
" ,"" "",""20-24 år"""
" ,"" "","" "",""Personer med dansk oprindelse"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,1481,1994,1895"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",11,16,15,19,17"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",92,76,63,52,57"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",0,0,0,4,11"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",92,76,63,48,46"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",0,0,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",3137,3202,3122,3070,2882"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",311,293,319,327,303"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",4,3,6,6,4"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",2029,2117,2063,2010,1908"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",436,446,417,428,371"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",110,105,96,106,99"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",36,37,41,42,29"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",0,0,1,1,0"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",113,98,83,67,76"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",70,78,77,58,68"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",28,25,19,25,24"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",3352,3088,2844,2764,2819"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",1040,941,786,786,836"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",109,97,91,74,92"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",1,0,0,0,0"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",92,80,70,69,45"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",641,562,543,519,554"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",0,0,0,0,1"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",171,175,174,180,171"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,0,0,0,1"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",52,48,30,35,31"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",8,6,5,5,5"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",4,1,1,4,2"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",1207,1140,1112,1063,1058"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",6,5,7,5,5"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",21,33,25,24,18"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",8289,8266,7616,7323,6893"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",76,72,72,72,57"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",2001,1874,1560,1305,1156"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",132,138,145,147,145"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",857,837,770,765,823"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",3593,3647,3463,3352,3047"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",584,608,555,627,607"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",23,21,21,18,16"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",183,177,185,166,150"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",827,870,827,840,848"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",13,22,18,31,44"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",616,540,486,398,375"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",6,5,7,3,4"
